file, cost
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case113.cnf, 135
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case117.cnf, 143
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case118.cnf, 135
/home/users/ozeyen/Benchmarks/V7/s420_7_4.cnf, 58
/home/users/ozeyen/Benchmarks/V7/s420_new1_7_4.cnf, 58
/home/users/ozeyen/Benchmarks/V7/s420_new_7_4.cnf, 55
/home/users/ozeyen/Benchmarks/polynomial.sk_7_25.cnf, 79
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case122.cnf, 123
/home/users/ozeyen/Benchmarks/V7/s510_7_4.cnf, 114
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case10.cnf, 58
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case6.cnf, 62
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_0_b11_1.cnf, 90
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_1_b11_1.cnf, 90
/home/users/ozeyen/Benchmarks/V15/s510_15_7.cnf, 123
/home/users/ozeyen/Benchmarks/V15/s382_15_7.cnf, 56
/home/users/ozeyen/Benchmarks/V15/s420_new_15_7.cnf, 57
/home/users/ozeyen/Benchmarks/V3/s526_3_2.cnf, 87
/home/users/ozeyen/Benchmarks/V15/s420_15_7.cnf, 55
/home/users/ozeyen/Benchmarks/V15/s420_new1_15_7.cnf, 55
/home/users/ozeyen/Benchmarks/V3/s526a_3_2.cnf, 84
/home/users/ozeyen/Benchmarks/registerlesSwap.sk_3_10.cnf, 102
/home/users/ozeyen/Benchmarks/V15/s444_15_7.cnf, 64
/home/users/ozeyen/Benchmarks/V7/s526_7_4.cnf, 80
/home/users/ozeyen/Benchmarks/V7/s526a_7_4.cnf, 82
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case19.cnf, 60
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case125.cnf, 130
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case20.cnf, 54
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case35.cnf, 93
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case34.cnf, 125
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_0_b12_1.cnf, 111
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case143.cnf, 149
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_1_b12_1.cnf, 111
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_2_b12_1.cnf, 111
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case114.cnf, 137
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case115.cnf, 124
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case131.cnf, 129
/home/users/ozeyen/Benchmarks/V15/s526_15_7.cnf, 86
/home/users/ozeyen/Benchmarks/V15/s526a_15_7.cnf, 81
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case116.cnf, 135
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case140.cnf, 75
/home/users/ozeyen/Benchmarks/V3/s641_3_2.cnf, 55
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_squaring51.cnf, 120
/home/users/ozeyen/Benchmarks/V7/s641_7_4.cnf, 55
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_squaring50.cnf, 126
/home/users/ozeyen/Benchmarks/V3/s713_3_2.cnf, 60
/home/users/ozeyen/Benchmarks/V3/s953a_3_2.cnf, 182
/home/users/ozeyen/Benchmarks/V7/s713_7_4.cnf, 59
/home/users/ozeyen/Benchmarks/V7/s953a_7_4.cnf, 183
/home/users/ozeyen/Benchmarks/FMEasy/toybox2.cnf, 5
/home/users/ozeyen/Benchmarks/FMEasy/toybox.cnf, 5
/home/users/ozeyen/Benchmarks/V15/s641_15_7.cnf, 67
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case18.cnf, 110
/home/users/ozeyen/Benchmarks/V15/s713_15_7.cnf, 72
/home/users/ozeyen/Benchmarks/V3/s820a_3_2.cnf, 141
/home/users/ozeyen/Benchmarks/V3/s838_3_2.cnf, 61
/home/users/ozeyen/Benchmarks/V15/s953a_15_7.cnf, 173
/home/users/ozeyen/Benchmarks/V3/s832a_3_2.cnf, 150
/home/users/ozeyen/Benchmarks/V7/s820a_7_4.cnf, 138
/home/users/ozeyen/Benchmarks/V7/s838_7_4.cnf, 63
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case107.cnf, 98
/home/users/ozeyen/Benchmarks/V7/s832a_7_4.cnf, 141
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case130.cnf, 96
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case214.cnf, 93
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case213.cnf, 92
/home/users/ozeyen/Benchmarks/V15/s820a_15_7.cnf, 136
/home/users/ozeyen/Benchmarks/FMEasy/axTLS.cnf, 41
/home/users/ozeyen/Benchmarks/V15/s838_15_7.cnf, 70
/home/users/ozeyen/Benchmarks/V3/s1238a_3_2.cnf, 192
/home/users/ozeyen/Benchmarks/V3/s1196a_3_2.cnf, 192
/home/users/ozeyen/Benchmarks/V15/s832a_15_7.cnf, 134
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_squaring22.cnf, 94
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_squaring24.cnf, 94
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_squaring20.cnf, 97
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_squaring21.cnf, 104
/home/users/ozeyen/Benchmarks/V7/s1238a_7_4.cnf, 202
/home/users/ozeyen/Benchmarks/V7/s1196a_7_4.cnf, 178
/home/users/ozeyen/Benchmarks/GuidanceService2.sk_2_27.cnf, 68
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_squaring23.cnf, 107
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case12.cnf, 107
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case144.cnf, 108
/home/users/ozeyen/Benchmarks/V15/s1238a_15_7.cnf, 196
/home/users/ozeyen/Benchmarks/V15/s1196a_15_7.cnf, 178
/home/users/ozeyen/Benchmarks/V3/s1423a_3_2.cnf, 80
/home/users/ozeyen/Benchmarks/V7/s1423a_7_4.cnf, 83
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_0_b14_1.cnf, 154
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case207.cnf, 112
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case208.cnf, 112
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_0_b12_2.cnf, 163
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_1_b12_2.cnf, 163
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_2_b12_2.cnf, 163
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case139.cnf, 83
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_squaring27.cnf, 129
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case50.cnf, 165
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case138.cnf, 106
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_squaring25.cnf, 124
/home/users/ozeyen/Benchmarks/V3/s1488_3_2.cnf, 225
/home/users/ozeyen/Benchmarks/V15/s1423a_15_7.cnf, 91
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case211.cnf, 151
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case210.cnf, 150
/home/users/ozeyen/Benchmarks/V7/s1488_7_4.cnf, 236
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_squaring70.cnf, 87
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_squaring2.cnf, 125
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_squaring3.cnf, 128
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_squaring5.cnf, 128
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_squaring6.cnf, 128
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_squaring1.cnf, 135
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_squaring4.cnf, 116
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case42.cnf, 110
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_squaring26.cnf, 146
/home/users/ozeyen/Benchmarks/V15/s1488_15_7.cnf, 222
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_2_ptb_1.cnf, 141
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_1_ptb_1.cnf, 143
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_squaring11.cnf, 119
/home/users/ozeyen/Benchmarks/tableBasedAddition.sk_240_1024.cnf, 0
/home/users/ozeyen/Benchmarks/GuidanceService.sk_4_27.cnf, 94
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_squaring30.cnf, 141
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case37.cnf, 179
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_squaring28.cnf, 137
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_squaring10.cnf, 141
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_squaring8.cnf, 132
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_squaring29.cnf, 192
/home/users/ozeyen/Benchmarks/FeatureModels/am31_sim.cnf, 107
/home/users/ozeyen/Benchmarks/FeatureModels/sparc_erc32.cnf, 107
/home/users/ozeyen/Benchmarks/FeatureModels/sparc_leon.cnf, 103
/home/users/ozeyen/Benchmarks/FeatureModels/sparclite_sim.cnf, 103
/home/users/ozeyen/Benchmarks/FeatureModels/calm16_ceb.cnf, 106
/home/users/ozeyen/Benchmarks/FeatureModels/calm32_ceb.cnf, 106
/home/users/ozeyen/Benchmarks/FeatureModels/tx39_sim.cnf, 107
/home/users/ozeyen/Benchmarks/FeatureModels/psim.cnf, 107
/home/users/ozeyen/Benchmarks/FeatureModels/h8300h_sim.cnf, 111
/home/users/ozeyen/Benchmarks/FeatureModels/h8s_sim.cnf, 105
/home/users/ozeyen/Benchmarks/FeatureModels/fads.cnf, 108
/home/users/ozeyen/Benchmarks/FeatureModels/sleb.cnf, 102
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case209.cnf, 134
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case212.cnf, 134
/home/users/ozeyen/Benchmarks/FeatureModels/ceb_v850.cnf, 103
/home/users/ozeyen/Benchmarks/FeatureModels/stdeval1.cnf, 107
/home/users/ozeyen/Benchmarks/FeatureModels/edosk2674.cnf, 105
/home/users/ozeyen/Benchmarks/FeatureModels/jmr3904.cnf, 108
/home/users/ozeyen/Benchmarks/FeatureModels/h8max.cnf, 107
/home/users/ozeyen/Benchmarks/FeatureModels/cma28x.cnf, 108
/home/users/ozeyen/Benchmarks/FeatureModels/aki3068net.cnf, 106
/home/users/ozeyen/Benchmarks/FeatureModels/atlas_mips64_5kc.cnf, 110
/home/users/ozeyen/Benchmarks/FeatureModels/cma230.cnf, 104
/home/users/ozeyen/Benchmarks/FeatureModels/aeb.cnf, 106
/home/users/ozeyen/Benchmarks/FeatureModels/gps4020.cnf, 98
/home/users/ozeyen/Benchmarks/FeatureModels/atlas_mips32_4kc.cnf, 129
/home/users/ozeyen/Benchmarks/FeatureModels/skmb91302.cnf, 102
/home/users/ozeyen/Benchmarks/FeatureModels/mpc50.cnf, 103
/home/users/ozeyen/Benchmarks/FeatureModels/ref4955.cnf, 110
/home/users/ozeyen/Benchmarks/FeatureModels/snds.cnf, 106
/home/users/ozeyen/Benchmarks/FeatureModels/brutus.cnf, 106
/home/users/ozeyen/Benchmarks/FeatureModels/sa1100mm.cnf, 106
/home/users/ozeyen/Benchmarks/FeatureModels/mb93093.cnf, 101
/home/users/ozeyen/Benchmarks/FeatureModels/prpmc1100.cnf, 102
/home/users/ozeyen/Benchmarks/FeatureModels/pid.cnf, 98
/home/users/ozeyen/Benchmarks/FeatureModels/asb.cnf, 111
/home/users/ozeyen/Benchmarks/FeatureModels/linux.cnf, 103
/home/users/ozeyen/Benchmarks/FeatureModels/malta_mips32_4kc.cnf, 110
/home/users/ozeyen/Benchmarks/FeatureModels/malta_mips64_5kc.cnf, 101
/home/users/ozeyen/Benchmarks/FeatureModels/csb281.cnf, 111
/home/users/ozeyen/Benchmarks/FeatureModels/eb42.cnf, 103
/home/users/ozeyen/Benchmarks/FeatureModels/mac7100evb.cnf, 109
/home/users/ozeyen/Benchmarks/FeatureModels/mace1.cnf, 112
/home/users/ozeyen/Benchmarks/FeatureModels/frv400.cnf, 109
/home/users/ozeyen/Benchmarks/FeatureModels/eb40.cnf, 102
/home/users/ozeyen/Benchmarks/FeatureModels/ts6.cnf, 102
/home/users/ozeyen/Benchmarks/FeatureModels/vads.cnf, 102
/home/users/ozeyen/Benchmarks/FeatureModels/eb40a.cnf, 108
/home/users/ozeyen/Benchmarks/FeatureModels/grg.cnf, 114
/home/users/ozeyen/Benchmarks/FeatureModels/jtst.cnf, 105
/home/users/ozeyen/Benchmarks/FeatureModels/excalibur_arm9.cnf, 56
/home/users/ozeyen/Benchmarks/FeatureModels/asb2305.cnf, 108
/home/users/ozeyen/Benchmarks/FMEasy/ecos-icse11.cnf, 113
/home/users/ozeyen/Benchmarks/FeatureModels/ebsa285.cnf, 102
/home/users/ozeyen/Benchmarks/FeatureModels/cq7708.cnf, 56
/home/users/ozeyen/Benchmarks/FeatureModels/edb7xxx.cnf, 103
/home/users/ozeyen/Benchmarks/FeatureModels/vrc4373.cnf, 110
/home/users/ozeyen/Benchmarks/FeatureModels/ixdp425.cnf, 106
/home/users/ozeyen/Benchmarks/FeatureModels/pati.cnf, 107
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_TR_device_1_linear.cnf, 172
/home/users/ozeyen/Benchmarks/FeatureModels/picasso.cnf, 104
/home/users/ozeyen/Benchmarks/FeatureModels/lpcmt.cnf, 112
/home/users/ozeyen/Benchmarks/FeatureModels/mcb2100.cnf, 112
/home/users/ozeyen/Benchmarks/FeatureModels/p2106.cnf, 103
/home/users/ozeyen/Benchmarks/FeatureModels/mb93091.cnf, 108
/home/users/ozeyen/Benchmarks/FeatureModels/uE250.cnf, 105
/home/users/ozeyen/Benchmarks/FeatureModels/dreamcast.cnf, 107
/home/users/ozeyen/Benchmarks/FeatureModels/stb.cnf, 108
/home/users/ozeyen/Benchmarks/FeatureModels/pc_vmWare.cnf, 109
/home/users/ozeyen/Benchmarks/FeatureModels/iq80321.cnf, 103
/home/users/ozeyen/Benchmarks/FeatureModels/pc_rltk8139.cnf, 101
/home/users/ozeyen/Benchmarks/FeatureModels/ipaq.cnf, 103
/home/users/ozeyen/Benchmarks/FeatureModels/iq80310.cnf, 102
/home/users/ozeyen/Benchmarks/FeatureModels/npwr.cnf, 100
/home/users/ozeyen/Benchmarks/FeatureModels/sh4_202_md.cnf, 127
/home/users/ozeyen/Benchmarks/FeatureModels/vrc4375.cnf, 105
/home/users/ozeyen/Benchmarks/FeatureModels/integrator_arm7.cnf, 109
/home/users/ozeyen/Benchmarks/FeatureModels/pc_i82544.cnf, 106
/home/users/ozeyen/Benchmarks/FeatureModels/sh7708.cnf, 56
/home/users/ozeyen/Benchmarks/FeatureModels/pc_i82559.cnf, 107
/home/users/ozeyen/Benchmarks/FeatureModels/XSEngine.cnf, 103
/home/users/ozeyen/Benchmarks/FeatureModels/innovator.cnf, 56
/home/users/ozeyen/Benchmarks/FeatureModels/olpch2294.cnf, 99
/home/users/ozeyen/Benchmarks/FeatureModels/refidt334.cnf, 111
/home/users/ozeyen/Benchmarks/FeatureModels/aim711.cnf, 108
/home/users/ozeyen/Benchmarks/FeatureModels/flexanet.cnf, 102
/home/users/ozeyen/Benchmarks/FeatureModels/nano.cnf, 100
/home/users/ozeyen/Benchmarks/FeatureModels/cme555.cnf, 103
/home/users/ozeyen/Benchmarks/FeatureModels/assabet.cnf, 105
/home/users/ozeyen/Benchmarks/FeatureModels/ocelot.cnf, 105
/home/users/ozeyen/Benchmarks/FeatureModels/e7t.cnf, 104
/home/users/ozeyen/Benchmarks/FeatureModels/cq7750.cnf, 108
/home/users/ozeyen/Benchmarks/FeatureModels/ec555.cnf, 114
/home/users/ozeyen/Benchmarks/FeatureModels/stm3210e_eval.cnf, 112
/home/users/ozeyen/Benchmarks/FeatureModels/eb55.cnf, 104
/home/users/ozeyen/Benchmarks/FeatureModels/adder.cnf, 114
/home/users/ozeyen/Benchmarks/FeatureModels/olpcl2294.cnf, 106
/home/users/ozeyen/Benchmarks/FeatureModels/olpce2294.cnf, 101
/home/users/ozeyen/Benchmarks/FeatureModels/phycore.cnf, 104
/home/users/ozeyen/Benchmarks/FeatureModels/smdk2410.cnf, 56
/home/users/ozeyen/Benchmarks/FeatureModels/adderII.cnf, 110
/home/users/ozeyen/Benchmarks/FeatureModels/moab.cnf, 113
/home/users/ozeyen/Benchmarks/FeatureModels/cerf.cnf, 108
/home/users/ozeyen/Benchmarks/FeatureModels/pc_usb_d12.cnf, 111
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_TR_b14_1_linear.cnf, 169
/home/users/ozeyen/Benchmarks/FeatureModels/integrator_arm9.cnf, 56
/home/users/ozeyen/Benchmarks/FeatureModels/cerfpda.cnf, 109
/home/users/ozeyen/Benchmarks/FeatureModels/mbx.cnf, 112
/home/users/ozeyen/Benchmarks/FeatureModels/se7751.cnf, 113
/home/users/ozeyen/Benchmarks/FeatureModels/ts1000.cnf, 112
/home/users/ozeyen/Benchmarks/FeatureModels/at91sam7sek.cnf, 105
/home/users/ozeyen/Benchmarks/FeatureModels/viper.cnf, 106
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_1_b14_even.cnf, 144
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_2_b14_even.cnf, 144
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case3_b14_even3.cnf, 144
/home/users/ozeyen/Benchmarks/FeatureModels/rattler.cnf, 114
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case1_b14_even3.cnf, 153
/home/users/ozeyen/Benchmarks/FeatureModels/at91sam7xek.cnf, 108
