file, cost
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case23.cnf, 48
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case59_1.cnf, 46
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case59.cnf, 46
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case64.cnf, 49
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case58.cnf, 50
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case63.cnf, 51
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case4.cnf, 57
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case11.cnf, 74
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case43.cnf, 78
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case45.cnf, 78
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case7.cnf, 57
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case47.cnf, 50
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case21.cnf, 74
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case22.cnf, 79
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case51.cnf, 66
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case52.cnf, 66
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case53.cnf, 66
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case124.cnf, 54
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case112.cnf, 91
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case38.cnf, 94
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case55.cnf, 82
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case8.cnf, 67
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case105.cnf, 51
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case44.cnf, 98
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case46.cnf, 96
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case5.cnf, 63
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case68.cnf, 74
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case1.cnf, 107
/home/users/ozeyen/Benchmarks/V3/s344_3_2.cnf, 51
/home/users/ozeyen/Benchmarks/V3/s349_3_2.cnf, 50
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case201.cnf, 75
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case202.cnf, 75
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case56.cnf, 99
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case54.cnf, 106
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case106.cnf, 47
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case108.cnf, 124
/home/users/ozeyen/Benchmarks/V3/s298_3_2.cnf, 63
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case133.cnf, 54
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case136.cnf, 51
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case203.cnf, 75
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case204.cnf, 75
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case205.cnf, 75
/home/users/ozeyen/Benchmarks/V7/s344_7_4.cnf, 45
/home/users/ozeyen/Benchmarks/V7/s349_7_4.cnf, 51
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case145.cnf, 50
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case146.cnf, 50
/home/users/ozeyen/Benchmarks/V7/s298_7_4.cnf, 67
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case132.cnf, 79
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case135.cnf, 79
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_1_b14_1.cnf, 83
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_2_b14_1.cnf, 83
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_3_b14_1.cnf, 83
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case109.cnf, 120
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case39.cnf, 61
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case40.cnf, 61
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case41.cnf, 61
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case14.cnf, 54
/home/users/ozeyen/Benchmarks/V3/s382_3_2.cnf, 64
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case119.cnf, 77
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_1_b14_2.cnf, 84
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case123.cnf, 104
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_2_b14_2.cnf, 84
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_3_b14_2.cnf, 84
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case9.cnf, 56
/home/users/ozeyen/Benchmarks/V7/s382_7_4.cnf, 63
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case61.cnf, 54
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case120.cnf, 88
/home/users/ozeyen/Benchmarks/V15/s344_15_7.cnf, 67
/home/users/ozeyen/Benchmarks/V15/s349_15_7.cnf, 63
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case110.cnf, 143
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case57.cnf, 128
/home/users/ozeyen/Benchmarks/V3/s444_3_2.cnf, 62
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case121.cnf, 94
/home/users/ozeyen/Benchmarks/V15/s298_15_7.cnf, 77
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case62.cnf, 125
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case3.cnf, 143
/home/users/ozeyen/Benchmarks/V3/s420_3_2.cnf, 58
/home/users/ozeyen/Benchmarks/V3/s420_new1_3_2.cnf, 58
/home/users/ozeyen/Benchmarks/V3/s420_new_3_2.cnf, 57
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case15.cnf, 59
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case2.cnf, 130
/home/users/ozeyen/Benchmarks/V3/s510_3_2.cnf, 124
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case126.cnf, 105
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_1_b14_3.cnf, 91
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_2_b14_3.cnf, 91
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_3_b14_3.cnf, 91
/home/users/ozeyen/Benchmarks/V7/s444_7_4.cnf, 69
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case111.cnf, 149
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case113.cnf, 144
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case117.cnf, 149
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case118.cnf, 152
/home/users/ozeyen/Benchmarks/V7/s420_7_4.cnf, 59
/home/users/ozeyen/Benchmarks/V7/s420_new1_7_4.cnf, 59
/home/users/ozeyen/Benchmarks/V7/s420_new_7_4.cnf, 58
/home/users/ozeyen/Benchmarks/polynomial.sk_7_25.cnf, 87
/home/users/ozeyen/Benchmarks/V7/s510_7_4.cnf, 132
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case122.cnf, 128
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case10.cnf, 63
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case6.cnf, 64
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_0_b11_1.cnf, 102
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_1_b11_1.cnf, 102
/home/users/ozeyen/Benchmarks/V15/s510_15_7.cnf, 126
/home/users/ozeyen/Benchmarks/V15/s382_15_7.cnf, 67
/home/users/ozeyen/Benchmarks/V15/s420_new_15_7.cnf, 60
/home/users/ozeyen/Benchmarks/V3/s526_3_2.cnf, 93
/home/users/ozeyen/Benchmarks/V15/s420_15_7.cnf, 65
/home/users/ozeyen/Benchmarks/V15/s420_new1_15_7.cnf, 65
/home/users/ozeyen/Benchmarks/V3/s526a_3_2.cnf, 87
/home/users/ozeyen/Benchmarks/registerlesSwap.sk_3_10.cnf, 116
/home/users/ozeyen/Benchmarks/V15/s444_15_7.cnf, 73
/home/users/ozeyen/Benchmarks/V7/s526_7_4.cnf, 89
/home/users/ozeyen/Benchmarks/V7/s526a_7_4.cnf, 92
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case125.cnf, 142
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case19.cnf, 60
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case20.cnf, 59
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case35.cnf, 104
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case34.cnf, 139
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_0_b12_1.cnf, 119
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case143.cnf, 168
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_2_b12_1.cnf, 119
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_1_b12_1.cnf, 119
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case114.cnf, 147
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case115.cnf, 149
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case131.cnf, 140
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case116.cnf, 147
/home/users/ozeyen/Benchmarks/V15/s526a_15_7.cnf, 94
/home/users/ozeyen/Benchmarks/V15/s526_15_7.cnf, 96
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case140.cnf, 78
/home/users/ozeyen/Benchmarks/V3/s641_3_2.cnf, 61
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_squaring51.cnf, 134
/home/users/ozeyen/Benchmarks/V7/s641_7_4.cnf, 68
/home/users/ozeyen/Benchmarks/V3/s713_3_2.cnf, 60
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_squaring50.cnf, 133
/home/users/ozeyen/Benchmarks/V3/s953a_3_2.cnf, 186
/home/users/ozeyen/Benchmarks/V7/s713_7_4.cnf, 65
/home/users/ozeyen/Benchmarks/V7/s953a_7_4.cnf, 182
/home/users/ozeyen/Benchmarks/FMEasy/toybox2.cnf, 6
/home/users/ozeyen/Benchmarks/FMEasy/toybox.cnf, 6
/home/users/ozeyen/Benchmarks/V15/s641_15_7.cnf, 68
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case18.cnf, 122
/home/users/ozeyen/Benchmarks/V15/s713_15_7.cnf, 67
/home/users/ozeyen/Benchmarks/V3/s820a_3_2.cnf, 148
/home/users/ozeyen/Benchmarks/V3/s838_3_2.cnf, 70
/home/users/ozeyen/Benchmarks/V15/s953a_15_7.cnf, 181
/home/users/ozeyen/Benchmarks/V3/s832a_3_2.cnf, 153
/home/users/ozeyen/Benchmarks/V7/s820a_7_4.cnf, 151
/home/users/ozeyen/Benchmarks/V7/s838_7_4.cnf, 66
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case107.cnf, 104
/home/users/ozeyen/Benchmarks/V7/s832a_7_4.cnf, 155
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case130.cnf, 103
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case214.cnf, 115
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case213.cnf, 119
/home/users/ozeyen/Benchmarks/FMEasy/axTLS.cnf, 43
/home/users/ozeyen/Benchmarks/V15/s838_15_7.cnf, 65
/home/users/ozeyen/Benchmarks/V15/s820a_15_7.cnf, 151
/home/users/ozeyen/Benchmarks/V3/s1238a_3_2.cnf, 214
/home/users/ozeyen/Benchmarks/V3/s1196a_3_2.cnf, 188
/home/users/ozeyen/Benchmarks/V15/s832a_15_7.cnf, 150
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_squaring22.cnf, 106
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_squaring24.cnf, 106
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_squaring20.cnf, 108
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_squaring21.cnf, 114
/home/users/ozeyen/Benchmarks/V7/s1238a_7_4.cnf, 220
/home/users/ozeyen/Benchmarks/V7/s1196a_7_4.cnf, 196
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_squaring23.cnf, 107
/home/users/ozeyen/Benchmarks/GuidanceService2.sk_2_27.cnf, 72
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case12.cnf, 119
/home/users/ozeyen/Benchmarks/V15/s1238a_15_7.cnf, 207
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case144.cnf, 123
/home/users/ozeyen/Benchmarks/V15/s1196a_15_7.cnf, 179
/home/users/ozeyen/Benchmarks/V3/s1423a_3_2.cnf, 84
/home/users/ozeyen/Benchmarks/V7/s1423a_7_4.cnf, 94
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_0_b14_1.cnf, 170
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case208.cnf, 120
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case207.cnf, 120
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_0_b12_2.cnf, 165
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_1_b12_2.cnf, 165
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_2_b12_2.cnf, 165
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_squaring27.cnf, 130
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case139.cnf, 90
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case50.cnf, 179
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_squaring25.cnf, 133
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case138.cnf, 111
/home/users/ozeyen/Benchmarks/V3/s1488_3_2.cnf, 249
/home/users/ozeyen/Benchmarks/V15/s1423a_15_7.cnf, 91
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case211.cnf, 176
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case210.cnf, 161
/home/users/ozeyen/Benchmarks/V7/s1488_7_4.cnf, 252
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_squaring70.cnf, 101
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_squaring2.cnf, 135
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_squaring3.cnf, 136
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_squaring5.cnf, 136
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_squaring6.cnf, 136
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_squaring1.cnf, 126
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_squaring4.cnf, 123
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case42.cnf, 131
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_squaring26.cnf, 168
/home/users/ozeyen/Benchmarks/V15/s1488_15_7.cnf, 240
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_2_ptb_1.cnf, 153
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_1_ptb_1.cnf, 149
/home/users/ozeyen/Benchmarks/tableBasedAddition.sk_240_1024.cnf, 0
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_squaring11.cnf, 133
/home/users/ozeyen/Benchmarks/GuidanceService.sk_4_27.cnf, 114
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_squaring30.cnf, 161
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case37.cnf, 195
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_squaring28.cnf, 163
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_squaring10.cnf, 146
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_squaring8.cnf, 151
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_squaring29.cnf, 208
/home/users/ozeyen/Benchmarks/FeatureModels/am31_sim.cnf, 114
/home/users/ozeyen/Benchmarks/FeatureModels/sparc_erc32.cnf, 109
/home/users/ozeyen/Benchmarks/FeatureModels/sparc_leon.cnf, 109
/home/users/ozeyen/Benchmarks/FeatureModels/sparclite_sim.cnf, 109
/home/users/ozeyen/Benchmarks/FeatureModels/calm16_ceb.cnf, 109
/home/users/ozeyen/Benchmarks/FeatureModels/calm32_ceb.cnf, 113
/home/users/ozeyen/Benchmarks/FeatureModels/tx39_sim.cnf, 116
/home/users/ozeyen/Benchmarks/FeatureModels/psim.cnf, 112
/home/users/ozeyen/Benchmarks/FeatureModels/h8300h_sim.cnf, 108
/home/users/ozeyen/Benchmarks/FeatureModels/h8s_sim.cnf, 115
/home/users/ozeyen/Benchmarks/FeatureModels/fads.cnf, 113
/home/users/ozeyen/Benchmarks/FeatureModels/sleb.cnf, 113
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case209.cnf, 143
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case212.cnf, 143
/home/users/ozeyen/Benchmarks/FeatureModels/ceb_v850.cnf, 119
/home/users/ozeyen/Benchmarks/FeatureModels/stdeval1.cnf, 115
/home/users/ozeyen/Benchmarks/FeatureModels/edosk2674.cnf, 119
/home/users/ozeyen/Benchmarks/FeatureModels/h8max.cnf, 119
/home/users/ozeyen/Benchmarks/FeatureModels/jmr3904.cnf, 123
/home/users/ozeyen/Benchmarks/FeatureModels/cma28x.cnf, 116
/home/users/ozeyen/Benchmarks/FeatureModels/aki3068net.cnf, 119
/home/users/ozeyen/Benchmarks/FeatureModels/atlas_mips64_5kc.cnf, 116
/home/users/ozeyen/Benchmarks/FeatureModels/cma230.cnf, 102
/home/users/ozeyen/Benchmarks/FeatureModels/aeb.cnf, 113
/home/users/ozeyen/Benchmarks/FeatureModels/gps4020.cnf, 103
/home/users/ozeyen/Benchmarks/FeatureModels/atlas_mips32_4kc.cnf, 111
/home/users/ozeyen/Benchmarks/FeatureModels/skmb91302.cnf, 110
/home/users/ozeyen/Benchmarks/FeatureModels/mpc50.cnf, 103
/home/users/ozeyen/Benchmarks/FeatureModels/ref4955.cnf, 114
/home/users/ozeyen/Benchmarks/FeatureModels/snds.cnf, 113
/home/users/ozeyen/Benchmarks/FeatureModels/brutus.cnf, 113
/home/users/ozeyen/Benchmarks/FeatureModels/sa1100mm.cnf, 110
/home/users/ozeyen/Benchmarks/FeatureModels/prpmc1100.cnf, 107
/home/users/ozeyen/Benchmarks/FeatureModels/mb93093.cnf, 108
/home/users/ozeyen/Benchmarks/FeatureModels/pid.cnf, 114
/home/users/ozeyen/Benchmarks/FeatureModels/asb.cnf, 110
/home/users/ozeyen/Benchmarks/FeatureModels/malta_mips32_4kc.cnf, 121
/home/users/ozeyen/Benchmarks/FeatureModels/linux.cnf, 116
/home/users/ozeyen/Benchmarks/FeatureModels/malta_mips64_5kc.cnf, 110
/home/users/ozeyen/Benchmarks/FeatureModels/csb281.cnf, 116
/home/users/ozeyen/Benchmarks/FeatureModels/eb42.cnf, 102
/home/users/ozeyen/Benchmarks/FeatureModels/mac7100evb.cnf, 107
/home/users/ozeyen/Benchmarks/FeatureModels/mace1.cnf, 115
/home/users/ozeyen/Benchmarks/FeatureModels/frv400.cnf, 112
/home/users/ozeyen/Benchmarks/FeatureModels/eb40.cnf, 114
/home/users/ozeyen/Benchmarks/FeatureModels/ts6.cnf, 117
/home/users/ozeyen/Benchmarks/FeatureModels/vads.cnf, 117
/home/users/ozeyen/Benchmarks/FeatureModels/eb40a.cnf, 113
/home/users/ozeyen/Benchmarks/FeatureModels/grg.cnf, 100
/home/users/ozeyen/Benchmarks/FeatureModels/jtst.cnf, 108
/home/users/ozeyen/Benchmarks/FeatureModels/asb2305.cnf, 115
/home/users/ozeyen/Benchmarks/FeatureModels/excalibur_arm9.cnf, 63
/home/users/ozeyen/Benchmarks/FMEasy/ecos-icse11.cnf, 115
/home/users/ozeyen/Benchmarks/FeatureModels/cq7708.cnf, 63
/home/users/ozeyen/Benchmarks/FeatureModels/ebsa285.cnf, 112
/home/users/ozeyen/Benchmarks/FeatureModels/edb7xxx.cnf, 113
/home/users/ozeyen/Benchmarks/FeatureModels/vrc4373.cnf, 116
/home/users/ozeyen/Benchmarks/FeatureModels/ixdp425.cnf, 107
/home/users/ozeyen/Benchmarks/FeatureModels/pati.cnf, 117
/home/users/ozeyen/Benchmarks/FeatureModels/picasso.cnf, 109
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_TR_device_1_linear.cnf, 182
/home/users/ozeyen/Benchmarks/FeatureModels/lpcmt.cnf, 107
/home/users/ozeyen/Benchmarks/FeatureModels/mcb2100.cnf, 107
/home/users/ozeyen/Benchmarks/FeatureModels/p2106.cnf, 104
/home/users/ozeyen/Benchmarks/FeatureModels/uE250.cnf, 111
/home/users/ozeyen/Benchmarks/FeatureModels/mb93091.cnf, 121
/home/users/ozeyen/Benchmarks/FeatureModels/dreamcast.cnf, 118
/home/users/ozeyen/Benchmarks/FeatureModels/stb.cnf, 116
/home/users/ozeyen/Benchmarks/FeatureModels/pc_vmWare.cnf, 115
/home/users/ozeyen/Benchmarks/FeatureModels/iq80321.cnf, 122
/home/users/ozeyen/Benchmarks/FeatureModels/pc_rltk8139.cnf, 123
/home/users/ozeyen/Benchmarks/FeatureModels/ipaq.cnf, 114
/home/users/ozeyen/Benchmarks/FeatureModels/iq80310.cnf, 104
/home/users/ozeyen/Benchmarks/FeatureModels/npwr.cnf, 122
/home/users/ozeyen/Benchmarks/FeatureModels/sh4_202_md.cnf, 120
/home/users/ozeyen/Benchmarks/FeatureModels/vrc4375.cnf, 109
/home/users/ozeyen/Benchmarks/FeatureModels/integrator_arm7.cnf, 107
/home/users/ozeyen/Benchmarks/FeatureModels/pc_i82544.cnf, 110
/home/users/ozeyen/Benchmarks/FeatureModels/sh7708.cnf, 63
/home/users/ozeyen/Benchmarks/FeatureModels/pc_i82559.cnf, 112
/home/users/ozeyen/Benchmarks/FeatureModels/XSEngine.cnf, 120
/home/users/ozeyen/Benchmarks/FeatureModels/innovator.cnf, 63
/home/users/ozeyen/Benchmarks/FeatureModels/refidt334.cnf, 124
/home/users/ozeyen/Benchmarks/FeatureModels/olpch2294.cnf, 110
/home/users/ozeyen/Benchmarks/FeatureModels/aim711.cnf, 117
/home/users/ozeyen/Benchmarks/FeatureModels/nano.cnf, 116
/home/users/ozeyen/Benchmarks/FeatureModels/flexanet.cnf, 110
/home/users/ozeyen/Benchmarks/FeatureModels/cme555.cnf, 113
/home/users/ozeyen/Benchmarks/FeatureModels/assabet.cnf, 119
/home/users/ozeyen/Benchmarks/FeatureModels/e7t.cnf, 105
/home/users/ozeyen/Benchmarks/FeatureModels/ocelot.cnf, 111
/home/users/ozeyen/Benchmarks/FeatureModels/cq7750.cnf, 115
/home/users/ozeyen/Benchmarks/FeatureModels/ec555.cnf, 117
/home/users/ozeyen/Benchmarks/FeatureModels/stm3210e_eval.cnf, 119
/home/users/ozeyen/Benchmarks/FeatureModels/eb55.cnf, 119
/home/users/ozeyen/Benchmarks/FeatureModels/adder.cnf, 109
/home/users/ozeyen/Benchmarks/FeatureModels/olpcl2294.cnf, 110
/home/users/ozeyen/Benchmarks/FeatureModels/olpce2294.cnf, 112
/home/users/ozeyen/Benchmarks/FeatureModels/phycore.cnf, 109
/home/users/ozeyen/Benchmarks/FeatureModels/adderII.cnf, 108
/home/users/ozeyen/Benchmarks/FeatureModels/smdk2410.cnf, 63
/home/users/ozeyen/Benchmarks/FeatureModels/cerf.cnf, 110
/home/users/ozeyen/Benchmarks/FeatureModels/moab.cnf, 115
/home/users/ozeyen/Benchmarks/FeatureModels/pc_usb_d12.cnf, 113
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_TR_b14_1_linear.cnf, 193
/home/users/ozeyen/Benchmarks/FeatureModels/integrator_arm9.cnf, 63
/home/users/ozeyen/Benchmarks/FeatureModels/cerfpda.cnf, 122
/home/users/ozeyen/Benchmarks/FeatureModels/mbx.cnf, 112
/home/users/ozeyen/Benchmarks/FeatureModels/se7751.cnf, 110
/home/users/ozeyen/Benchmarks/FeatureModels/ts1000.cnf, 111
/home/users/ozeyen/Benchmarks/FeatureModels/at91sam7sek.cnf, 110
/home/users/ozeyen/Benchmarks/FeatureModels/viper.cnf, 113
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_1_b14_even.cnf, 156
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case_2_b14_even.cnf, 156
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case3_b14_even3.cnf, 156
/home/users/ozeyen/Benchmarks/FeatureModels/rattler.cnf, 119
/home/users/ozeyen/Benchmarks/Blasted_Real/blasted_case1_b14_even3.cnf, 154
/home/users/ozeyen/Benchmarks/FeatureModels/at91sam7xek.cnf, 111
